"Case ID Number","Defendant Number","Count","Offense Code_enhancement","Section Code_enhancement","Enhancement Type","Disposition Date_enhancement","Disposition_enhancement","Race","Gender","Date of Arrest","Bail Amount","Appearance Status","Sealed Case","Date of Violation","Attempt","Offense Code_primary","Section Code_primary","Crime Type","Disposition Date_primary","Disposition_primary","...11","has_prior"
3335430,3342788,1,"186.22(b)(1)","PC","Enhancement",2023-03-17,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Appearance Date",NA,2018-05-13,"N","187(a)","PC","Felony",2023-03-17,"Dismissed/Not Guilty",NA,0
3335430,3342788,2,"186.22(b)(1)","PC","Enhancement",2023-03-17,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Appearance Date",NA,2018-05-13,"N","664(a)-187(a)","PC","Felony",2023-03-17,"Dismissed/Not Guilty",NA,0
3335430,3342788,3,"186.22(b)(1)","PC","Enhancement",2023-03-17,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Appearance Date",NA,2018-05-13,"N","664(a)-187(a)","PC","Felony",2023-03-17,"Dismissed/Not Guilty",NA,0
3335473,3342831,5,"186.22(b)(1)","PC","Enhancement",2022-02-22,"Dismissed/Not True","Hispanic","Female",2021-11-06,NA,"Appearance Date",NA,2021-11-06,"N","25850(a)/(c)(6)","PC","Felony",2022-02-22,"Reduced",NA,0
3336264,3343702,1,"186.22(b)(1)","PC","Enhancement",2022-01-20,"Dismissed/Not True","Hispanic","Male",NA,50000,"Request for Warrant",NA,2021-10-19,"N","594(a)/(b)(1)","PC","Felony",2022-01-20,"Reduced",NA,0
3336270,3381529,2,"186.22(b)(1)","PC","Enhancement",2022-06-21,"TRUE","Hispanic","Male",NA,NA,"Appearance Date",NA,2021-11-08,"N","245(a)(1)","PC","Felony",2022-06-21,"Guilty",NA,1
3336815,3344300,1,"186.22(b)(1)","PC","Enhancement",2022-12-30,"TRUE","White","Male",2021-11-14,NA,"Arraignment Letter",NA,2021-11-14,"N","25850(a)/(c)(3)","PC","Felony",2022-12-30,"Guilty",NA,0
3336815,3344300,2,"186.22(b)(1)","PC","Enhancement",2022-12-30,"TRUE","White","Male",2021-11-14,NA,"Arraignment Letter",NA,2021-11-14,"N","33215","PC","Felony",2022-12-30,"Guilty",NA,0
3336815,3344301,1,"186.22(b)(1)","PC","Enhancement",2022-12-30,"TRUE","Hispanic","Male",2021-11-14,NA,"In Custody",NA,2021-11-14,"N","25850(a)/(c)(3)","PC","Felony",2022-12-30,"Guilty",NA,0
3336815,3344301,2,"186.22(b)(1)","PC","Enhancement",2022-12-30,"TRUE","Hispanic","Male",2021-11-14,NA,"In Custody",NA,2021-11-14,"N","33215","PC","Felony",2022-12-30,"Guilty",NA,0
3338115,3345708,1,"186.22(b)(1)","PC","Enhancement",2022-08-04,"TRUE","Hispanic","Male",2021-11-20,NA,"In Custody",NA,2021-11-20,"N","25850(a)/(c)(6)","PC","Felony",2022-08-04,"Guilty",NA,0
3338115,3345708,2,"186.22(b)(1)","PC","Enhancement",2022-08-04,"TRUE","Hispanic","Male",2021-11-20,NA,"In Custody",NA,2021-11-20,"N","25400(a)(2)/(c)(6)","PC","Felony",2022-08-04,"Guilty",NA,0
3338115,3345708,3,"186.22(b)(1)","PC","Enhancement",2022-08-04,"TRUE","Hispanic","Male",2021-11-20,NA,"In Custody",NA,2021-11-20,"N","11370.1(a)","HS","Felony",2022-08-04,"Guilty",NA,0
3338115,3345708,4,"186.22(b)(1)","PC","Enhancement",2022-08-04,"Dismissed/Not True","Hispanic","Male",2021-11-20,NA,"In Custody",NA,2021-11-20,"N","4573","PC","Felony",2022-08-04,"Guilty",NA,0
3338163,3345768,1,"186.22(b)(1)","PC","Enhancement",2022-09-16,"Dismissed/Not True","Hispanic","Male",2021-11-19,1e+06,"In Custody",NA,2021-11-19,"N","29800(a)(1)","PC","Felony",2022-09-16,"Guilty",NA,1
3338163,3345769,1,"186.22(b)(1)","PC","Enhancement",2022-09-16,"Dismissed/Not True","Hispanic","Male",2021-11-19,1e+06,"In Custody",NA,2021-11-19,"N","29800(a)(1)","PC","Felony",2022-09-16,"Guilty",NA,1
3338325,3345943,1,"186.22(b)(1)","PC","Enhancement",2023-09-01,"Dismissed/Not True","Hispanic","Male",2021-11-21,350000,"Appearance Date",NA,2021-11-21,"N","11370.1(a)","HS","Felony",2023-09-01,"Guilty",NA,1
3338325,3345943,2,"186.22(b)(1)","PC","Enhancement",2023-09-01,"Dismissed/Not True","Hispanic","Male",2021-11-21,350000,"Appearance Date",NA,2021-11-21,"N","29800(a)(1)","PC","Felony",2023-09-01,"Guilty",NA,1
3338325,3345943,3,"186.22(b)(1)","PC","Enhancement",2023-09-01,"Dismissed/Not True","Hispanic","Male",2021-11-21,350000,"Appearance Date",NA,2021-11-21,"N","30305(a)(1)","PC","Felony",2023-09-01,"Guilty",NA,1
3340974,3348829,2,"186.22(b)(1)","PC","Enhancement",2022-06-21,"Dismissed/Not True","Hispanic","Male",2021-12-03,NA,"Appearance Date",NA,2021-12-03,"N","25850(a)/(c)(6)","PC","Felony",2022-06-21,"Reduced",NA,0
3340974,3348829,3,"186.22(b)(1)","PC","Enhancement",2022-06-21,"Dismissed/Not True","Hispanic","Male",2021-12-03,NA,"Appearance Date",NA,2021-12-03,"N","25400(a)(1)/(c)(6)","PC","Felony",2022-06-21,"Reduced",NA,0
3340974,3348830,1,"186.22(b)(1)","PC","Enhancement",2022-02-03,"Dismissed/Not True","Hispanic","Male",2021-12-03,65000,"In Custody",NA,2021-12-03,"N","29800(a)(1)","PC","Felony",2022-02-03,"Guilty",NA,1
3340974,3348830,2,"186.22(b)(1)","PC","Enhancement",2022-02-03,"Dismissed/Not True","Hispanic","Male",2021-12-03,65000,"In Custody",NA,2021-12-03,"N","25850(a)/(c)(6)","PC","Felony",2022-02-03,"Reduced",NA,1
3340974,3348830,3,"186.22(b)(1)","PC","Enhancement",2022-02-03,"Dismissed/Not True","Hispanic","Male",2021-12-03,65000,"In Custody",NA,2021-12-03,"N","25400(a)(1)/(c)(6)","PC","Felony",2022-02-03,"Reduced",NA,1
3340982,3348838,4,"186.22(b)(1)","PC","Enhancement",2023-09-08,"TRUE","Hispanic","Male",2021-07-27,1e+05,"In Custody",NA,2021-05-13,"N","594(a)/(b)(1)","PC","Felony",2023-09-08,"Guilty",NA,1
3341667,3349582,1,"186.22(b)(1)","PC","Enhancement",2022-07-14,"Dismissed/Not True","Hispanic","Male",2021-12-07,1e+06,"In Custody",NA,2021-12-07,"N","136.1(c)(1)","PC","Felony",2022-07-14,"Guilty",NA,0
3341667,3349582,1,"186.22(b)(4)","PC","Other",2022-07-14,"Dismissed/Not True","Hispanic","Male",2021-12-07,1e+06,"In Custody",NA,2021-12-07,"N","136.1(c)(1)","PC","Felony",2022-07-14,"Guilty",NA,0
3341667,3349583,1,"186.22(b)(1)","PC","Enhancement",2022-12-30,"TRUE","White","Male",2021-12-07,1e+06,"In Custody",NA,2021-12-07,"N","136.1(c)(1)","PC","Felony",2022-12-30,"Guilty",NA,0
3341667,3349583,1,"186.22(b)(4)","PC","Other",2022-12-30,"TRUE","White","Male",2021-12-07,1e+06,"In Custody",NA,2021-12-07,"N","136.1(c)(1)","PC","Felony",2022-12-30,"Guilty",NA,0
3341923,3349859,1,"186.22(b)(1)","PC","Enhancement",2022-05-05,"TRUE","Hispanic","Male",2021-12-09,250000,"In Custody",NA,2021-12-08,"Y","215(a)","PC","Felony",2022-05-05,"Guilty",NA,1
3341923,3349860,1,"186.22(b)(1)","PC","Enhancement",2022-12-08,"Dismissed/Not True","Hispanic","Female",2021-12-09,1e+05,"In Custody",NA,2021-12-08,"Y","215(a)","PC","Felony",2022-12-08,"Guilty",NA,0
3341959,3289679,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"White","Male",2021-04-09,1e+06,"Appearance Date",NA,2021-04-09,"N","664(a)-187(a)","PC","Felony",NA,NA,NA,1
3341959,3289679,2,"186.22(b)(1)","PC","Enhancement",NA,NA,"White","Male",2021-04-09,1e+06,"Appearance Date",NA,2021-04-09,"N","245(a)(1)","PC","Felony",NA,NA,NA,1
3343338,3351396,1,"186.22(b)(1)","PC","Enhancement",2022-06-16,"Dismissed/Not True","Hispanic","Male",2021-12-15,40000,"In Custody",NA,2021-12-15,"N","11370.1(a)","HS","Felony",2022-06-16,"Dismissed/Not Guilty",NA,0
3343338,3351396,2,"186.22(b)(1)","PC","Enhancement",2022-06-16,"Dismissed/Not True","Hispanic","Male",2021-12-15,40000,"In Custody",NA,2021-12-15,"N","25850(a)/(c)(6)","PC","Felony",2022-06-16,"Reduced",NA,0
3343993,3352099,1,"186.22(b)(1)","PC","Enhancement",2022-07-15,"TRUE","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-19,"N","245(b)","PC","Felony",2022-07-15,"Guilty",NA,1
3343993,3352099,2,"186.22(b)(1)","PC","Enhancement",2022-07-15,"TRUE","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-19,"N","245(a)(2)","PC","Felony",2022-07-15,"Guilty",NA,1
3343993,3352099,3,"186.22(b)(1)","PC","Enhancement",2022-07-15,"TRUE","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-19,"N","246","PC","Felony",2022-07-15,"Guilty",NA,1
3343993,3352099,4,"186.22(b)(1)","PC","Enhancement",2022-07-15,"TRUE","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-19,"N","29800(a)(1)","PC","Felony",2022-07-15,"Guilty",NA,1
3344301,3352443,1,"186.22(b)(1)","PC","Enhancement",2022-04-22,"Dismissed/Not True","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-20,"N","29800(a)(1)","PC","Felony",2022-04-22,"Guilty",NA,1
3344301,3352443,2,"186.22(b)(1)","PC","Enhancement",2022-04-22,"Dismissed/Not True","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-20,"N","30305(a)(1)","PC","Felony",2022-04-22,"Guilty",NA,1
3344301,3352444,1,"186.22(b)(1)","PC","Enhancement",2022-04-22,"Dismissed/Not True","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-20,"N","29800(a)(1)","PC","Felony",2022-04-22,"Guilty",NA,1
3344301,3352444,2,"186.22(b)(1)","PC","Enhancement",2022-04-22,"Dismissed/Not True","Hispanic","Male",2021-12-20,1e+06,"In Custody",NA,2021-12-20,"N","30305(a)(1)","PC","Felony",2022-04-22,"Guilty",NA,1
3344311,3352454,1,"186.22(b)(1)","PC","Enhancement",2023-07-12,"Dismissed/Not True","Hispanic","Male",2021-12-20,NA,"In Custody",NA,2021-11-12,"N","245(b)","PC","Felony",2023-07-12,"Dismissed/Not Guilty",NA,1
3344311,3352454,2,"186.22(b)(1)","PC","Enhancement",2023-07-12,"Dismissed/Not True","Hispanic","Male",2021-12-20,NA,"In Custody",NA,2021-11-12,"N","422(a)","PC","Felony",2023-07-12,"Dismissed/Not Guilty",NA,1
3344311,3352454,3,"186.22(b)(1)","PC","Enhancement",2023-07-12,"Dismissed/Not True","Hispanic","Male",2021-12-20,NA,"In Custody",NA,2021-11-13,"N","664(a)-187(a)","PC","Felony",2023-07-12,"Dismissed/Not Guilty",NA,1
3344311,3352454,4,"186.22(b)(1)","PC","Enhancement",2023-07-12,"Dismissed/Not True","Hispanic","Male",2021-12-20,NA,"In Custody",NA,2021-11-13,"N","245(b)","PC","Felony",2023-07-12,"Dismissed/Not Guilty",NA,1
3344311,3352454,5,"186.22(b)(1)","PC","Enhancement",2023-07-12,"Dismissed/Not True","Hispanic","Male",2021-12-20,NA,"In Custody",NA,2021-11-23,"N","664(a)-187(a)","PC","Felony",2023-07-12,"Dismissed/Not Guilty",NA,1
3344311,3352454,6,"186.22(b)(1)","PC","Enhancement",2023-07-12,"Dismissed/Not True","Hispanic","Male",2021-12-20,NA,"In Custody",NA,2021-11-23,"N","245(b)","PC","Felony",2023-07-12,"Dismissed/Not Guilty",NA,1
3397282,3284110,1,"186.22(b)(1)","PC","Enhancement",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","11370.1(a)","HS","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3397282,3284110,1,"186.22(b)(2)","PC","Allegation",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","11370.1(a)","HS","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3397282,3284110,2,"186.22(b)(1)","PC","Enhancement",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","11352(a)","HS","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3397282,3284110,2,"186.22(b)(2)","PC","Allegation",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","11352(a)","HS","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3397282,3284110,3,"186.22(b)(1)","PC","Enhancement",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","11351","HS","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3397282,3284110,3,"186.22(b)(2)","PC","Allegation",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","11351","HS","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3397282,3284110,4,"186.22(b)(1)","PC","Enhancement",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","29800(a)(1)","PC","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3397282,3284110,4,"186.22(b)(2)","PC","Allegation",2023-03-24,"Dismissed/Not True","Hispanic","Male",2021-03-21,1e+05,"Appearance Date",NA,2021-03-21,"N","29800(a)(1)","PC","Felony",2023-03-24,"Dismissed/Not Guilty",NA,1
3410985,3299643,1,"186.22(b)(4)","PC","Other",NA,NA,"Hispanic","Male",NA,1e+06,"Appearance Date",NA,2020-09-30,"N","518/520","PC","Felony",NA,NA,NA,1
3410985,3299643,2,"186.22(b)(4)","PC","Other",NA,NA,"Hispanic","Male",NA,1e+06,"Appearance Date",NA,2020-11-04,"N","518/520","PC","Felony",NA,NA,NA,1
3410985,3299643,3,"186.22(b)(4)","PC","Other",NA,NA,"Hispanic","Male",NA,1e+06,"Appearance Date",NA,2021-01-05,"N","518/520","PC","Felony",NA,NA,NA,1
3410985,3299643,4,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",NA,1e+06,"Appearance Date",NA,2020-10-01,"N","11378","HS","Felony",NA,NA,NA,1
3410990,3294751,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-05-01,1e+06,"Appearance Date",NA,2021-04-19,"N","215(a)","PC","Felony",NA,NA,NA,1
3410990,3294751,6,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-05-01,1e+06,"Appearance Date",NA,2021-05-01,"N","29800(a)(1)","PC","Felony",NA,NA,NA,1
3410990,3294751,7,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-05-01,1e+06,"Appearance Date",NA,2021-05-01,"N","11378","HS","Felony",NA,NA,NA,1
3410990,3294751,8,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-05-01,1e+06,"Appearance Date",NA,2021-05-01,"N","11379(a)","HS","Felony",NA,NA,NA,1
3410990,3294751,9,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-05-01,1e+06,"Appearance Date",NA,2021-05-01,"N","11370.1(a)","HS","Felony",NA,NA,NA,1
3417203,3340033,1,"186.22(b)(1)","PC","Enhancement",2023-01-30,"Dismissed/Not True","Hispanic","Male",2021-10-26,1e+06,"Appearance Date",NA,2021-10-26,"N","11378","HS","Felony",2023-01-30,"Dismissed/Not Guilty",NA,1
3490313,3291011,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-04-15,NA,"In Custody",NA,2020-08-15,"N","187(a)","PC","Felony",NA,NA,NA,0
3490313,3291011,2,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-04-15,NA,"In Custody",NA,2020-08-15,"N","664(a)-187(a)","PC","Felony",NA,NA,NA,0
3490313,3291011,3,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2021-04-15,NA,"In Custody",NA,2020-08-15,"N","246","PC","Felony",NA,NA,NA,0
