"Case ID Number","Defendant Number","Count","Offense Code_enhancement","Section Code_enhancement","Enhancement Type","Disposition Date_enhancement","Disposition_enhancement","Race","Gender","Date of Arrest","Bail Amount","Appearance Status","Sealed Case","Date of Violation","Attempt","Offense Code_primary","Section Code_primary","Crime Type","Disposition Date_primary","Disposition_primary","has_prior"
2338627,2477812,1,"186.22(b)(1)","PC","Enhancement",2014-11-07,"Dismissed/Not True","Hispanic","Female",NA,NA,"Request for Warrant",NA,2012-06-11,"N","245(a)(1)","PC","Felony",2014-11-07,"Reduced",0
2338627,2666397,1,"186.22(b)(1)","PC","Enhancement",2014-11-07,"Dismissed/Not True","Hispanic","Male",NA,250000,"Request for Warrant",NA,2012-06-11,"N","245(a)(1)","PC","Felony",2014-11-07,"Reduced",0
2390492,2533147,1,"186.22(b)(1)","PC","Enhancement",2014-05-15,"Dismissed/Not True","Hispanic","Male",2013-01-31,50000,"In Custody",NA,2013-01-31,"N","594(a)/(b)(1)","PC","Felony",2014-05-15,"Guilty",0
2430482,2575805,1,"186.22(b)(1)","PC","Enhancement",2014-02-24,"Dismissed/Not True","Hispanic","Male",2013-08-02,NA,"Arraignment Letter",NA,2013-08-02,"N","21310","PC","Felony",2014-02-24,"Dismissed/Not Guilty",0
2452677,2599274,1,"186.22(b)(1)","PC","Enhancement",2014-10-24,"True","White","Male",NA,40000,"Arraignment Letter",NA,2012-11-27,"N","29800(a)(1)","PC","Felony",2014-10-24,"Guilty",1
2556492,2603322,2,"186.22(b)(1)","PC","Enhancement",2014-04-15,"Dismissed/Not True","Hispanic","Male",2013-11-20,NA,"Appearance Date",NA,2013-12-30,"N","594(a)/(b)(1)","PC","Felony",2014-04-15,"Dismissed/Not Guilty",0
2558995,2605961,1,"186.22(b)(1)","PC","Enhancement",2018-05-01,"True","Black","Male",NA,1e+05,NA,NA,2013-06-20,"N","459-460(b)","PC","Felony",2018-05-01,"Guilty",1
2558995,2605961,2,"186.22(b)(1)","PC","Enhancement",2018-05-01,"Dismissed/Not True","Black","Male",NA,1e+05,NA,NA,2013-11-08,"N","459-460(b)","PC","Felony",2018-05-01,"Dismissed/Not Guilty",1
2558995,2605961,3,"186.22(b)(1)","PC","Enhancement",2018-05-01,"Dismissed/Not True","Black","Male",NA,1e+05,NA,NA,2014-02-21,"N","459-460(b)","PC","Felony",2018-05-01,"Dismissed/Not Guilty",1
2563077,2610295,1,"186.22(b)(1)","PC","Enhancement",2014-06-10,"Dismissed/Not True","Hispanic","Male",2014-01-04,50000,"In Custody",NA,2014-01-04,"N","25850(a)/(c)(3)","PC","Felony",2014-06-10,"Dismissed/Not Guilty",0
2563077,2610295,2,"186.22(b)(1)","PC","Enhancement",2014-06-10,"Dismissed/Not True","Hispanic","Male",2014-01-04,50000,"In Custody",NA,2014-01-04,"N","25850(a)/(c)(4)","PC","Felony",2014-06-10,"Guilty",0
2563077,2610295,3,"186.22(b)(1)","PC","Enhancement",2014-06-10,"Dismissed/Not True","Hispanic","Male",2014-01-04,50000,"In Custody",NA,2014-01-04,"N","25850(a)/(c)(6)","PC","Felony",2014-06-10,"Guilty",0
2563077,2610295,4,"186.22(b)(1)","PC","Enhancement",2014-06-10,"Dismissed/Not True","Hispanic","Male",2014-01-04,50000,"In Custody",NA,2014-01-04,"N","25400(a)(1)/(c)(6)","PC","Felony",2014-06-10,"Guilty",0
2563398,2610623,1,"186.22(b)(1)","PC","Enhancement",2014-09-12,"True","Hispanic","Male",2014-01-06,1e+06,"In Custody",NA,2014-01-06,"N","29800(a)(1)","PC","Felony",2014-09-12,"Guilty",1
2563398,2610624,1,"186.22(b)(1)","PC","Enhancement",2014-01-15,"Dismissed/Not True","Hispanic","Male",2014-01-06,1e+05,"In Custody",NA,2014-01-06,"N","29800(a)(1)","PC","Felony",2014-01-15,"Dismissed/Not Guilty",1
2563832,2611074,1,"186.22(b)(1)","PC","Enhancement",2014-07-31,"True","Hispanic","Male",NA,NA,"In Custody",NA,2014-01-06,"N","29800(a)(1)","PC","Felony",2014-07-31,"Guilty",1
2563832,2611074,2,"186.22(b)(1)","PC","Enhancement",2014-07-31,"True","Hispanic","Male",NA,NA,"In Custody",NA,2014-01-06,"N","626.9(b)","PC","Felony",2014-07-31,"Guilty",1
2563913,2611159,1,"186.22(b)(1)","PC","Enhancement",2014-03-17,"True","Hispanic","Male",2014-01-07,90000,"In Custody",NA,2014-01-07,"N","211/212.5(c)","PC","Felony",2014-03-17,"Guilty",0
2564190,2611440,1,"186.22(b)(1)","PC","Enhancement",2014-05-15,"Dismissed/Not True","Hispanic","Male",NA,NA,"Request for Warrant",NA,2013-07-15,"N","459-460(b)","PC","Felony",2014-05-15,"Guilty",0
2564190,2611440,2,"186.22(b)(1)","PC","Enhancement",2014-05-15,"True","Hispanic","Male",NA,NA,"Request for Warrant",NA,2013-07-15,"N","211/212.5(c)","PC","Felony",2014-05-15,"Guilty",0
2564190,2611440,3,"186.22(b)(1)","PC","Enhancement",2014-05-15,"Dismissed/Not True","Hispanic","Male",NA,NA,"Request for Warrant",NA,2013-08-04,"N","459-460(b)","PC","Felony",2014-05-15,"Guilty",0
2564190,2611440,4,"186.22(b)(1)","PC","Enhancement",2014-05-15,"Dismissed/Not True","Hispanic","Male",NA,NA,"Request for Warrant",NA,2013-08-04,"N","459-460(b)","PC","Felony",2014-05-15,"Dismissed/Not Guilty",0
2564541,2611800,1,"186.22(b)(1)","PC","Enhancement",2014-02-26,"Dismissed/Not True","Hispanic","Male",NA,NA,"Arraignment Letter",NA,2013-12-29,"N","182(a)(1)","PC","Felony",2014-02-26,"Guilty",1
2564541,2611801,1,"186.22(b)(1)","PC","Enhancement",2014-02-24,"True","Hispanic","Male",NA,NA,"Arraignment Letter",NA,2013-12-29,"N","182(a)(1)","PC","Felony",2014-02-24,"Guilty",1
2564692,2611966,1,"186.22(b)(1)","PC","Enhancement",2015-01-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-12-30,"N","211/212.5(c)","PC","Felony",2015-01-30,"Dismissed/Not Guilty",0
2564692,2611966,2,"186.22(b)(1)","PC","Enhancement",2015-01-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-12-30,"N","245(a)(2)","PC","Felony",2015-01-30,"Dismissed/Not Guilty",0
2564692,2611966,3,"186.22(b)(1)","PC","Enhancement",2015-01-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-12-30,"N","211/212.5(c)","PC","Felony",2015-01-30,"Dismissed/Not Guilty",0
2564692,2611966,4,"186.22(b)(1)","PC","Enhancement",2015-01-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-12-30,"N","211/212.5(c)","PC","Felony",2015-01-30,"Dismissed/Not Guilty",0
2564692,2611966,5,"186.22(b)(1)","PC","Enhancement",2015-01-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-12-30,"Y","211/212.5(c)","PC","Felony",2015-01-30,"Dismissed/Not Guilty",0
2564692,2611966,6,"186.22(b)(1)","PC","Enhancement",2015-01-30,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2013-12-30,"Y","211/212.5(c)","PC","Felony",2015-01-30,"Dismissed/Not Guilty",0
2564780,2612058,1,"186.22(b)(1)","PC","Enhancement",2015-09-30,"Dismissed/Not True","White","Male",NA,1e+05,"Request for Warrant",NA,2013-12-14,"N","211/212.5(c)","PC","Felony",2015-09-30,"Guilty",0
2564944,2612239,1,"186.22(b)(1)","PC","Enhancement",2016-04-21,"Dismissed/Not True","Hispanic","Male",2014-01-10,NA,"Appearance Date",NA,2014-01-10,"N","11378","HS","Felony",2016-04-21,"Dismissed/Not Guilty",1
2564944,2612239,2,"186.22(b)(1)","PC","Enhancement",2016-04-21,"Dismissed/Not True","Hispanic","Male",2014-01-10,NA,"Appearance Date",NA,2014-01-10,"N","11352(a)","HS","Felony",2016-04-21,"Guilty",1
2564944,2612239,3,"186.22(b)(1)","PC","Enhancement",2016-04-21,"Dismissed/Not True","Hispanic","Male",2014-01-10,NA,"Appearance Date",NA,2014-01-10,"N","11351","HS","Felony",2016-04-21,"Dismissed/Not Guilty",1
2564951,2612246,1,"186.22(b)(1)","PC","Enhancement",2014-02-18,"True","Hispanic","Male",2014-01-09,1e+06,"In Custody",NA,2014-01-09,"N","11379(a)","HS","Felony",2014-02-18,"Guilty",1
2564951,2612246,2,"186.22(b)(1)","PC","Enhancement",2014-02-18,"True","Hispanic","Male",2014-01-09,1e+06,"In Custody",NA,2014-01-09,"N","11378","HS","Felony",2014-02-18,"Guilty",1
2564951,2612247,1,"186.22(b)(1)","PC","Enhancement",2014-02-18,"True","Hispanic","Female",2014-01-09,50000,"In Custody",NA,2014-01-09,"N","11379(a)","HS","Felony",2014-02-18,"Guilty",0
2564951,2612247,2,"186.22(b)(1)","PC","Enhancement",2014-02-18,"Dismissed/Not True","Hispanic","Female",2014-01-09,50000,"In Custody",NA,2014-01-09,"N","11378","HS","Felony",2014-02-18,"Dismissed/Not Guilty",0
2564982,2612282,1,"186.22(b)(1)","PC","Enhancement",2014-01-15,"Dismissed/Not True","Hispanic","Male",NA,150000,"In Custody",NA,2013-12-26,"N","459-460(a)","PC","Felony",2014-01-15,"Dismissed/Not Guilty",0
2564982,2612282,2,"186.22(b)(1)","PC","Enhancement",2014-01-15,"Dismissed/Not True","Hispanic","Male",NA,150000,"In Custody",NA,2013-12-26,"N","459-460(a)","PC","Felony",2014-01-15,"Dismissed/Not Guilty",0
2564982,2612282,3,"186.22(b)(1)","PC","Enhancement",2014-01-15,"Dismissed/Not True","Hispanic","Male",NA,150000,"In Custody",NA,2013-12-26,"N","459-460(a)","PC","Felony",2014-01-15,"Dismissed/Not Guilty",0
2564997,2612298,1,"186.22(b)(1)","PC","Enhancement",2014-11-10,"True","Hispanic","Male",2014-01-10,125000,"In Custody",NA,2014-01-10,"N","21310","PC","Felony",2014-11-10,"Guilty",1
2565039,2612341,1,"186.22(b)(1)","PC","Enhancement",2014-07-30,"True","Hispanic","Male",2014-01-10,150000,"In Custody",NA,2014-01-10,"N","29800(a)(1)","PC","Felony",2014-07-30,"Guilty",1
2565112,2612423,1,"186.22(b)(1)","PC","Enhancement",2016-09-21,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2013-07-06,"N","136.1(c)(1)","PC","Felony",2016-09-21,"Guilty",0
2565112,2612423,2,"186.22(b)(1)","PC","Enhancement",2016-09-21,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2013-07-06,"N","136.1(c)(1)","PC","Felony",2016-09-21,"Guilty",0
2565112,2612423,3,"186.22(b)(1)","PC","Enhancement",2016-09-21,"True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2013-07-06,"N","211/212.5(c)","PC","Felony",2016-09-21,"Guilty",0
2565112,2612423,4,"186.22(b)(1)","PC","Enhancement",2016-09-21,"True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2013-07-06,"N","211/212.5(c)","PC","Felony",2016-09-21,"Guilty",0
2565116,2612426,1,"186.22(b)(1)","PC","Enhancement",2014-04-11,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-12,"N","211/212.5(c)","PC","Felony",2014-04-11,"Guilty",0
2565116,2612426,2,"186.22(b)(1)","PC","Enhancement",2014-04-11,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-12,"N","245(a)(1)","PC","Felony",2014-04-11,"Reduced",0
2565116,2612428,1,"186.22(b)(1)","PC","Enhancement",2014-04-11,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-12,"N","211/212.5(c)","PC","Felony",2014-04-11,"Guilty",0
2565116,2612428,2,"186.22(b)(1)","PC","Enhancement",2014-04-11,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-12,"N","245(a)(1)","PC","Felony",2014-04-11,"Reduced",0
2565168,2612480,1,"186.22(b)(1)","PC","Enhancement",2015-02-20,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2014-01-10,"N","182(a)(1)","PC","Felony",2015-02-20,"Reduced",0
2565168,2612480,2,"186.22(b)(1)","PC","Enhancement",2015-02-20,"True","Hispanic","Male",NA,50000,"In Custody",NA,2014-01-10,"N","417.3","PC","Felony",2015-02-20,"Guilty",0
2565185,2612497,1,"186.22(b)(1)","PC","Enhancement",2016-01-21,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2014-01-10,"N","25850(a)/(c)(6)","PC","Felony",2016-01-21,"Dismissed/Not Guilty",0
2565185,2612497,2,"186.22(b)(1)","PC","Enhancement",2016-01-21,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2014-01-10,"N","626.9(b)","PC","Felony",2016-01-21,"Dismissed/Not Guilty",0
2565185,2612499,1,"186.22(b)(1)","PC","Enhancement",2014-04-22,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2014-01-10,"N","25850(a)/(c)(6)","PC","Felony",2014-04-22,"Guilty",0
2565185,2612499,2,"186.22(b)(1)","PC","Enhancement",2014-04-22,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2014-01-10,"N","626.9(b)","PC","Felony",2014-04-22,"Dismissed/Not Guilty",0
2565768,2613100,1,"186.22(b)(1)","PC","Enhancement",2015-07-29,"Dismissed/Not True","Hispanic","Male",2014-01-14,NA,"In Custody",NA,2014-01-14,"N","11359","HS","Felony",2015-07-29,"Guilty",0
2565768,2613101,1,"186.22(b)(1)","PC","Enhancement",2015-07-29,"Dismissed/Not True","Hispanic","Male",2014-01-14,NA,"In Custody",NA,2014-01-14,"N","11359","HS","Felony",2015-07-29,"Guilty",0
2566453,2613858,1,"186.22(b)(1)","PC","Enhancement",2014-12-22,"True","Hispanic","Male",2014-01-18,NA,"In Custody",NA,2014-01-18,"N","11378","HS","Felony",2014-12-22,"Guilty",1
2566453,2649018,1,"186.22(b)(1)","PC","Enhancement",2015-08-24,"True","Hispanic","Male",NA,150000,"In Custody",NA,2014-01-18,"N","11378","HS","Felony",2015-08-24,"Guilty",1
2566453,2649018,3,"186.22(b)(1)","PC","Enhancement",2015-08-24,"True","Hispanic","Male",NA,150000,"In Custody",NA,2014-01-18,"N","11379(a)","HS","Felony",2015-08-24,"Guilty",1
2566651,2614068,1,"186.22(b)(1)","PC","Enhancement",2014-06-06,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2013-12-12,"N","211/212.5(c)","PC","Felony",2014-06-06,"Guilty",0
2566845,2614293,1,"186.22(b)(4)","PC","Other",2014-07-11,"True","Hispanic","Male",NA,1e+06,"Appearance Date",NA,2013-10-01,"N","518/520","PC","Felony",2014-07-11,"Guilty",0
2566921,2614367,1,"186.22(b)(1)","PC","Enhancement",2014-10-14,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-20,"N","246.3(a)","PC","Felony",2014-10-14,"Guilty",0
2566921,2614369,1,"186.22(b)(1)","PC","Enhancement",2014-10-10,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-20,"N","246.3(a)","PC","Felony",2014-10-10,"Guilty",1
2567374,2614845,1,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-21,"N","664(a)-187(a)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614845,2,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-21,"N","246","PC","Felony",2015-08-06,"Guilty",1
2567374,2614845,3,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614845,4,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614845,5,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614845,6,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614845,8,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-01-21,"N","2800.2","VC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614847,1,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,NA,NA,2014-01-21,"N","664(a)-187(a)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614847,2,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,NA,NA,2014-01-21,"N","246","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614847,3,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,NA,NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Guilty",1
2567374,2614847,4,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,NA,NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614847,5,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,NA,NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567374,2614847,6,"186.22(b)(1)","PC","Enhancement",2015-08-06,"Dismissed/Not True","Hispanic","Male",NA,1e+06,NA,NA,2014-01-21,"N","245(b)","PC","Felony",2015-08-06,"Dismissed/Not Guilty",1
2567723,2615231,1,"186.22(b)(1)","PC","Enhancement",2018-05-30,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-22,"N","25850(a)/(c)(1)","PC","Felony",2018-05-30,"Dismissed/Not Guilty",0
2567723,2615231,2,"186.22(b)(1)","PC","Enhancement",2018-05-30,"Dismissed/Not True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-22,"N","25850(a)/(c)(3)","PC","Felony",2018-05-30,"Dismissed/Not Guilty",0
2567802,2615315,1,"186.22(b)(1)","PC","Enhancement",2014-08-08,"True","Hispanic","Male",NA,25000,"Appearance Date",NA,2014-01-18,"N","22210","PC","Felony",2014-08-08,"Guilty",0
2568130,2615660,1,"186.22(b)(1)","PC","Enhancement",2014-04-18,"Dismissed/Not True","Hispanic","Male",NA,50000,"In Custody",NA,2013-08-16,"N","32","PC","Felony",2014-04-18,"Dismissed/Not Guilty",0
2568665,2616210,1,"186.22(b)(1)","PC","Enhancement",2014-02-03,"True","Black","Female",NA,1e+06,"In Custody",NA,2013-03-17,"N","32","PC","Felony",2014-02-03,"Guilty",0
2569106,2616660,1,"186.22(b)(1)","PC","Enhancement",2014-06-12,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-29,"N","10851(a)","VC","Felony",2014-06-12,"Guilty",0
2569437,2617004,1,"186.22(b)(4)","PC","Other",2015-03-19,"Dismissed/Not True","White","Male",2014-01-30,1e+06,"In Custody",NA,2014-01-27,"N","136.1(c)(1)","PC","Felony",2015-03-19,"Reduced",0
2569437,2617004,2,"186.22(b)(1)","PC","Enhancement",2015-03-19,"True","White","Male",2014-01-30,1e+06,"In Custody",NA,2014-01-27,"N","245(a)(1)","PC","Felony",2015-03-19,"Guilty",0
2569437,2617005,1,"186.22(b)(4)","PC","Other",2015-03-19,"Dismissed/Not True","Hispanic","Male",2014-01-30,1e+06,"In Custody",NA,2014-01-27,"N","136.1(c)(1)","PC","Felony",2015-03-19,"Reduced",0
2569437,2617005,2,"186.22(b)(1)","PC","Enhancement",2015-03-19,"True","Hispanic","Male",2014-01-30,1e+06,"In Custody",NA,2014-01-27,"N","245(a)(1)","PC","Felony",2015-03-19,"Guilty",0
2570470,2618086,1,"186.22(b)(1)","PC","Enhancement",2015-03-03,"True","Hispanic","Male",NA,1e+05,"In Custody",NA,2014-01-18,"N","211/212.5(c)","PC","Felony",2015-03-03,"Guilty",0
2570533,2618153,1,"186.22(b)(1)","PC","Enhancement",2014-07-08,"True","Hispanic","Male",NA,40000,"Request for Warrant",NA,2013-11-08,"N","29815(a)","PC","Felony",2014-07-08,"Guilty",0
2570730,2618361,1,"186.22(b)(1)","PC","Enhancement",2014-08-28,"True","Hispanic","Male",2014-02-06,250000,"In Custody",NA,2014-02-06,"N","29800(a)(1)","PC","Felony",2014-08-28,"Guilty",1
2571051,2618705,1,"186.22(b)(1)","PC","Enhancement",2014-12-04,"True","Hispanic","Male",2014-02-08,40000,"In Custody",NA,2014-02-08,"N","29800(a)(1)","PC","Felony",2014-12-04,"Guilty",1
2571065,2618722,1,"186.22(b)(1)","PC","Enhancement",2014-04-14,"True","Hispanic","Male",2014-02-09,NA,"In Custody",NA,2014-02-09,"N","182(a)(1)","PC","Felony",2014-04-14,"Guilty",0
2571065,2618722,2,"186.22(b)(1)","PC","Enhancement",2014-04-14,"True","Hispanic","Male",2014-02-09,NA,"In Custody",NA,2014-02-09,"N","594(a)/(b)(1)","PC","Felony",2014-04-14,"Dismissed/Not Guilty",0
2571065,2618723,1,"186.22(b)(1)","PC","Enhancement",2014-09-04,"Dismissed/Not True","Hispanic","Male",2014-02-09,NA,"In Custody",NA,2014-02-09,"N","182(a)(1)","PC","Felony",2014-09-04,"Dismissed/Not Guilty",1
2571065,2618723,2,"186.22(b)(1)","PC","Enhancement",2014-09-04,"Dismissed/Not True","Hispanic","Male",2014-02-09,NA,"In Custody",NA,2014-02-09,"N","594(a)/(b)(1)","PC","Felony",2014-09-04,"Guilty",1
2571262,2618922,1,"186.22(b)(1)","PC","Enhancement",2015-02-25,"True","Hispanic","Male",2014-02-07,40000,"In Custody",NA,2014-02-07,"N","29815(a)","PC","Felony",2015-02-25,"Guilty",1
2571312,2618973,1,"186.22(b)(1)","PC","Enhancement",2016-11-18,"Dismissed/Not True","Asian","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","209(b)(1)","PC","Felony",2016-11-18,"Dismissed/Not Guilty",0
2571312,2618973,2,"186.22(b)(1)","PC","Enhancement",2016-11-18,"True","Asian","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","211/212.5(c)","PC","Felony",2016-11-18,"Guilty",0
2571312,2618973,3,"186.22(b)(1)","PC","Enhancement",2016-11-18,"Dismissed/Not True","Asian","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","215(a)","PC","Felony",2016-11-18,"Dismissed/Not Guilty",0
2571312,2618975,1,"186.22(b)(1)","PC","Enhancement",2016-11-18,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","209(b)(1)","PC","Felony",2016-11-18,"Dismissed/Not Guilty",1
2571312,2618975,2,"186.22(b)(1)","PC","Enhancement",2016-11-18,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","211/212.5(c)","PC","Felony",2016-11-18,"Guilty",1
2571312,2618975,3,"186.22(b)(1)","PC","Enhancement",2016-11-18,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","215(a)","PC","Felony",2016-11-18,"Dismissed/Not Guilty",1
2571312,2618976,1,"186.22(b)(1)","PC","Enhancement",2016-11-18,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","209(b)(1)","PC","Felony",2016-11-18,"Dismissed/Not Guilty",0
2571312,2618976,2,"186.22(b)(1)","PC","Enhancement",2016-11-18,"True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","211/212.5(c)","PC","Felony",2016-11-18,"Guilty",0
2571312,2618976,3,"186.22(b)(1)","PC","Enhancement",2016-11-18,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"In Custody",NA,2014-02-08,"N","215(a)","PC","Felony",2016-11-18,"Dismissed/Not Guilty",0
2571654,2619338,1,"186.22(b)(1)","PC","Enhancement",2014-04-02,"Dismissed/Not True","Hispanic","Male",NA,1e+05,NA,NA,2014-01-15,"N","118(a)","PC","Felony",2014-04-02,"Dismissed/Not Guilty",0
2571793,2619485,1,"186.22(b)(1)","PC","Enhancement",2015-09-24,"True","Hispanic","Male",2014-02-11,50000,"In Custody",NA,2013-12-16,"N","594(a)/(b)(1)","PC","Felony",2015-09-24,"Guilty",0
2571793,2619485,2,"186.22(b)(1)","PC","Enhancement",2015-09-24,"True","Hispanic","Male",2014-02-11,50000,"In Custody",NA,2014-02-11,"N","29800(a)(1)","PC","Felony",2015-09-24,"Guilty",0
2571793,2619485,3,"186.22(b)(1)","PC","Enhancement",2015-09-24,"Dismissed/Not True","Hispanic","Male",2014-02-11,50000,"In Custody",NA,2014-02-11,"N","30305(a)(1)","PC","Felony",2015-09-24,"Dismissed/Not Guilty",0
2572202,2619929,1,"186.22(b)(1)","PC","Enhancement",2014-05-19,"True","Hispanic","Male",2014-02-15,NA,"In Custody",NA,2014-02-15,"N","11352(a)","HS","Felony",2014-05-19,"Guilty",0
2572202,2619929,2,"186.22(b)(1)","PC","Enhancement",2014-05-19,"Dismissed/Not True","Hispanic","Male",2014-02-15,NA,"In Custody",NA,2014-02-15,"N","11378","HS","Felony",2014-05-19,"Dismissed/Not Guilty",0
2572210,2619937,1,"186.22(b)(1)","PC","Enhancement",2014-02-27,"Dismissed/Not True","Hispanic","Male",2014-02-14,NA,"In Custody",NA,2014-02-14,"N","594(a)/(b)(1)","PC","Felony",2014-02-27,"Reduced",0
2572800,2620582,1,"186.22(b)(1)","PC","Enhancement",2015-04-27,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2014-01-23,"N","245(a)(1)","PC","Felony",2015-04-27,"Guilty",1
2572800,2620582,2,"186.22(b)(1)","PC","Enhancement",2015-04-27,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2014-01-23,"N","136.1(b)(1)","PC","Felony",2015-04-27,"Guilty",1
2572965,2620752,1,"186.22(b)(1)","PC","Enhancement",2017-02-10,"Dismissed/Not True","Hispanic","Male",2014-02-18,1e+06,"In Custody",NA,2014-02-18,"N","29800(a)(1)","PC","Felony",2017-02-10,"Guilty",1
2573085,2620872,1,"186.22(b)(1)","PC","Enhancement",2021-10-21,"Dismissed/Not True","Hispanic","Male",NA,50000,"Request for Warrant",NA,2013-11-19,"N","22210","PC","Felony",2021-10-21,"Dismissed/Not Guilty",0
2573437,2621253,1,"186.22(b)(1)","PC","Enhancement",2018-01-11,"True","Hispanic","Male",2014-02-21,1e+06,"In Custody",NA,2014-02-21,"N","245(b)","PC","Felony",2018-01-11,"Guilty",0
2573437,2621253,2,"186.22(b)(1)","PC","Enhancement",2018-01-11,"True","Hispanic","Male",2014-02-21,1e+06,"In Custody",NA,2014-02-21,"N","245(b)","PC","Felony",2018-01-11,"Guilty",0
2573437,2621253,3,"186.22(b)(1)","PC","Enhancement",2018-01-11,"Dismissed/Not True","Hispanic","Male",2014-02-21,1e+06,"In Custody",NA,2014-02-21,"N","246","PC","Felony",2018-01-11,"Dismissed/Not Guilty",0
